#EXTM3U
#EXTINF:-1 tvg-name="💖天微③",💖天微③
央視频道,#genre#
农林卫视,http://migu.youdu.fan:8008/956904896
兵团卫视,http://migu.youdu.fan:8008/956923145
辽宁卫视,http://migu.youdu.fan:8008/630291707
宁夏卫视,http://migu.youdu.fan:8008/738910535
重庆卫视,http://migu.youdu.fan:8008/738910914
三沙卫视,http://migu.youdu.fan:8008/961023778

北京卫视,http://rihou.cc:555/tv/[mg]北京卫视
东方卫视,http://rihou.cc:555/tv/[mg]东方卫视
浙江卫视,http://rihou.cc:555/tv/[mg]浙江卫视
江苏卫视,http://rihou.cc:555/tv/[mg]江苏卫视
湖南卫视,http://rihou.cc:555/tv/[mg]湖南卫视
广东卫视,http://rihou.cc:555/tv/[mg]广东卫视
深圳卫视,http://rihou.cc:555/tv/[mg]深圳卫视
山东卫视,http://rihou.cc:555/tv/[mg]山东卫视
河南卫视,http://rihou.cc:555/tv/[mg]河南卫视
江西卫视,http://rihou.cc:555/tv/[mg]江西卫视
湖北卫视,http://rihou.cc:555/tv/[mg]湖北卫视
海南卫视,http://rihou.cc:555/tv/[mg]海南卫视
陕西卫视,http://rihou.cc:555/tv/[mg]陕西卫视
黑龙江卫视,http://rihou.cc:555/tv/[mg]黑龙江视



北京卫视,http://go.bkpcp.top/mg/bjws 
东方卫视,http://go.bkpcp.top/mg/dfws 
江苏卫视,http://go.bkpcp.top/mg/jsws 
湖南卫视,http://go.bkpcp.top/mg/hunws 
广东卫视,http://go.bkpcp.top/mg/gdws 
深圳卫视,http://go.bkpcp.top/mg/szws 
山东卫视,http://go.bkpcp.top/mg/sdws 
河南卫视,http://go.bkpcp.top/mg/hnws 
江西卫视,http://go.bkpcp.top/mg/jxws 
湖北卫视,http://go.bkpcp.top/mg/hubws 
海南卫视,http://go.bkpcp.top/mg/hinws 
陕西卫视,http://go.bkpcp.top/mg/sxws 
黑龙江卫视,http://go.bkpcp.top/mg/hljws

康巴卫视,https://www.kangbatv.com/zb_22587/
绵阳新闻,http://www.myntv.cn/html/zb/mytv1.asp
绵阳科教,http://www.myntv.cn/html/zb/mytv2.asp
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川乡村,https://scxc.sctv.com/html/c0111/2024/04/09/1777534112104497154_share.html
成都综合,https://www.cditv.cn/show/4845-563.html
成都经济,https://www.cditv.cn/show/4845-562.html
成都生活,https://www.cditv.cn/show/4845-561.html
成都影视,https://www.cditv.cn/show/4845-560.html
成都公共,https://www.cditv.cn/show/4845-559.html
成都少儿,https://www.cditv.cn/show/4845-558.html
蓉城先锋,https://www.cditv.cn/show/4845-592.html
彭州综合,https://www.cditv.cn/show/4844-576.html
遂宁综合,http://www.snxw.com/wldst/xwzh/
重庆新闻,https://www.cbg.cn/web/list/4918/1.html?5DEFC70C1A4AOD5173881C62BD4ACAD0
重庆新闻,https://sj.cbg.cn/wap/list/4918/1.html
四川康定,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
四川康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
四川营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
四川金堂电视台,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
青白江电视台,https://www.cditv.cn/show/4844-584.html
郫都区电视台,https://www.cditv.cn/show/4844-580.html
双流区电视台,https://www.cditv.cn/show/4844-581.html
新都区电视台,https://www.cditv.cn/show/4844-583.html
广安新闻综合,https://www.gatv.com.cn/Tv/details?id=10
广安文旅乡村,https://www.gatv.com.cn/Tv/details?id=9
泸州新闻综合,https://www.luzhoubs.com/lztv1/index.html
简阳新闻综合,https://www.cditv.cn/show/4844-578.html
四川长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
四川自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
四川甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
泸州科技教育,https://www.luzhoubs.com/lztv3/index.html
四川泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
四川泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川达州新闻,http://tv.drs.dzxw.net:80/channellive/xwzhpd-dz1.flv
四川广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川达州公共频道,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
四川达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
四川自贡综合频道,http://110.189.153.160:1001/zhpd.flv
四川自贡公共频道,http://110.189.153.160:1002/ggpd.flv
四川甘孜综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
四川德格综合频道,http://dgfile.ganzitv.com:80/nmip-media/channellive/channel101955/playlist.m3u8
四川什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
四川西昌综合频道,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
四川金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
四川泸县新闻综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
四川广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
四川宣汉新闻综合,http://livexuanhan.chinamcache.com:80/live/push1.m3u8
四川罗江新闻综合,http://pull.luojiangrongmei.com/ljds/ljtv.m3u8
四川朝天新闻综合,https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
四川青川新闻综合,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
四川旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
四川犍为新闻综合,http://r8.vzan.com:80/v/slowlive_230559508552681163.m3u8
四川南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
四川黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
四川金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
四川松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
四川松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
四川泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd

电信频道,#genre#
CCTV1,http://password.266999.xyz:55555/udp/239.49.8.19:9614$
CCTV2,http://password.266999.xyz:55555/udp/239.49.8.50:9802$
CCTV3,http://password.266999.xyz:55555/udp/239.49.8.74:8000$
CCTV4,http://password.266999.xyz:55555/udp/239.49.8.51:9806$
CCTV5,http://password.266999.xyz:55555/udp/239.49.8.75:8000$
CCTV5+,http://password.266999.xyz:55555/udp/239.49.8.18:9610$
CCTV6,http://password.266999.xyz:55555/udp/239.49.8.76:8000$
CCTV7,http://password.266999.xyz:55555/udp/239.49.8.126:8000$
CCTV8,http://password.266999.xyz:55555/udp/239.49.8.77:8000$
CCTV9,http://password.266999.xyz:55555/udp/239.49.8.53:9814$
CCTV10,http://password.266999.xyz:55555/udp/239.49.8.54:9818$
CCTV11,http://password.266999.xyz:55555/udp/239.49.0.127:8000$
CCTV12,http://password.266999.xyz:55555/udp/239.49.8.135:6000$
CCTV13,http://password.266999.xyz:55555/udp/239.49.0.13:8096$
CCTV14,http://password.266999.xyz:55555/udp/239.49.8.56:9826$
CCTV15,http://password.266999.xyz:55555/udp/239.49.0.128:8000$
CCTV16,http://password.266999.xyz:55555/udp/239.49.8.31:8000$
CCTV17,http://password.266999.xyz:55555/udp/239.49.8.132:6000$
湖南卫视,http://password.266999.xyz:55555/udp/239.49.8.12:9418$
江苏卫视,http://password.266999.xyz:55555/udp/239.49.8.138:6000$
东方卫视,http://password.266999.xyz:55555/udp/239.49.8.140:6000$
浙江卫视,http://password.266999.xyz:55555/udp/239.49.8.139:6000$
安徽卫视,http://password.266999.xyz:55555/udp/239.49.8.204:6000$
北京卫视,http://password.266999.xyz:55555/udp/239.49.8.11:9414$
重庆卫视,http://password.266999.xyz:55555/udp/239.49.8.149:6000$
东南卫视,http://password.266999.xyz:55555/udp/239.49.8.112:8000$
甘肃卫视,http://password.266999.xyz:55555/udp/239.49.0.250:8000$
广东卫视,http://password.266999.xyz:55555/udp/239.49.8.13:9422$
广西卫视,http://password.266999.xyz:55555/udp/239.49.8.10:8000$
贵州卫视,http://password.266999.xyz:55555/udp/239.49.8.49:8000$
海南卫视,http://password.266999.xyz:55555/udp/239.49.8.83:8000$
河北卫视,http://password.266999.xyz:55555/udp/239.49.8.114:8000$
河南卫视,http://password.266999.xyz:55555/udp/239.49.8.29:8000$
黑龙江卫视,http://password.266999.xyz:55555/udp/239.49.8.14:9426$
湖北卫视,http://password.266999.xyz:55555/udp/239.49.8.8:9632$
吉林卫视,http://password.266999.xyz:55555/udp/239.49.8.113:8000$
江西卫视,http://password.266999.xyz:55555/udp/239.49.8.111:8000$
辽宁卫视,http://password.266999.xyz:55555/udp/239.49.8.48:8000$
内蒙古卫视,http://password.266999.xyz:55555/udp/239.49.0.180:8000$
云南卫视,http://password.266999.xyz:55555/udp/239.49.0.177:8000$
青海卫视,http://password.266999.xyz:55555/udp/239.49.0.81:8000$
三沙卫视,http://password.266999.xyz:55555/udp/239.49.0.167:8000$
山东卫视,http://password.266999.xyz:55555/udp/239.49.8.7:9306$
山西卫视,http://password.266999.xyz:55555/udp/239.49.0.67:8528$
陕西卫视,http://password.266999.xyz:55555/udp/239.49.0.233:8000$
深圳卫视,http://password.266999.xyz:55555/udp/239.49.8.145:6000$
四川卫视,http://password.266999.xyz:55555/udp/239.49.8.110:8000$
天津卫视,http://password.266999.xyz:55555/udp/239.49.8.148:6000$
西藏卫视,http://password.266999.xyz:55555/udp/239.49.0.245:8000$
宁夏卫视,http://password.266999.xyz:55555/udp/239.49.0.171:8000$
新疆卫视,http://password.266999.xyz:55555/udp/239.49.0.178:8000$

CCTV1,http://dentist.dsmv.top:7777/udp/239.49.8.19:9614$
CCTV2,http://dentist.dsmv.top:7777/udp/239.49.8.50:9802$
CCTV3,http://dentist.dsmv.top:7777/udp/239.49.8.74:8000$
CCTV4,http://dentist.dsmv.top:7777/udp/239.49.8.51:9806$
CCTV5,http://dentist.dsmv.top:7777/udp/239.49.8.75:8000$
CCTV5+,http://dentist.dsmv.top:7777/udp/239.49.8.18:9610$
CCTV6,http://dentist.dsmv.top:7777/udp/239.49.8.76:8000$
CCTV7,http://dentist.dsmv.top:7777/udp/239.49.8.126:8000$
CCTV8,http://dentist.dsmv.top:7777/udp/239.49.8.77:8000$
CCTV9,http://dentist.dsmv.top:7777/udp/239.49.8.53:9814$
CCTV10,http://dentist.dsmv.top:7777/udp/239.49.8.54:9818$
CCTV11,http://dentist.dsmv.top:7777/udp/239.49.0.127:8000$
CCTV12,http://dentist.dsmv.top:7777/udp/239.49.8.135:6000$
CCTV13,http://dentist.dsmv.top:7777/udp/239.49.0.13:8096$
CCTV14,http://dentist.dsmv.top:7777/udp/239.49.8.56:9826$
CCTV15,http://dentist.dsmv.top:7777/udp/239.49.0.128:8000$
CCTV16,http://dentist.dsmv.top:7777/udp/239.49.8.31:8000$
CCTV17,http://dentist.dsmv.top:7777/udp/239.49.8.132:6000$
湖南卫视,http://dentist.dsmv.top:7777/udp/239.49.8.12:9418$
江苏卫视,http://dentist.dsmv.top:7777/udp/239.49.8.138:6000$
东方卫视,http://dentist.dsmv.top:7777/udp/239.49.8.140:6000$
浙江卫视,http://dentist.dsmv.top:7777/udp/239.49.8.139:6000$
安徽卫视,http://dentist.dsmv.top:7777/udp/239.49.8.204:6000$
北京卫视,http://dentist.dsmv.top:7777/udp/239.49.8.11:9414$
重庆卫视,http://dentist.dsmv.top:7777/udp/239.49.8.149:6000$
东南卫视,http://dentist.dsmv.top:7777/udp/239.49.8.112:8000$
甘肃卫视,http://dentist.dsmv.top:7777/udp/239.49.0.250:8000$
广东卫视,http://dentist.dsmv.top:7777/udp/239.49.8.13:9422$
广西卫视,http://dentist.dsmv.top:7777/udp/239.49.8.10:8000$
贵州卫视,http://dentist.dsmv.top:7777/udp/239.49.8.49:8000$
海南卫视,http://dentist.dsmv.top:7777/udp/239.49.8.83:8000$
河北卫视,http://dentist.dsmv.top:7777/udp/239.49.8.114:8000$
河南卫视,http://dentist.dsmv.top:7777/udp/239.49.8.29:8000$
黑龙江卫视,http://dentist.dsmv.top:7777/udp/239.49.8.14:9426$
湖北卫视,http://dentist.dsmv.top:7777/udp/239.49.8.8:9632$
吉林卫视,http://dentist.dsmv.top:7777/udp/239.49.8.113:8000$
江西卫视,http://dentist.dsmv.top:7777/udp/239.49.8.111:8000$
辽宁卫视,http://dentist.dsmv.top:7777/udp/239.49.8.48:8000$
内蒙古卫视,http://dentist.dsmv.top:7777/udp/239.49.0.180:8000$
云南卫视,http://dentist.dsmv.top:7777/udp/239.49.0.177:8000$
青海卫视,http://dentist.dsmv.top:7777/udp/239.49.0.81:8000$
三沙卫视,http://dentist.dsmv.top:7777/udp/239.49.0.167:8000$
山东卫视,http://dentist.dsmv.top:7777/udp/239.49.8.7:9306$
山西卫视,http://dentist.dsmv.top:7777/udp/239.49.0.67:8528$
陕西卫视,http://dentist.dsmv.top:7777/udp/239.49.0.233:8000$
深圳卫视,http://dentist.dsmv.top:7777/udp/239.49.8.145:6000$
四川卫视,http://dentist.dsmv.top:7777/udp/239.49.8.110:8000$
天津卫视,http://dentist.dsmv.top:7777/udp/239.49.8.148:6000$
西藏卫视,http://dentist.dsmv.top:7777/udp/239.49.0.245:8000$
宁夏卫视,http://dentist.dsmv.top:7777/udp/239.49.0.171:8000$
新疆卫视,http://dentist.dsmv.top:7777/udp/239.49.0.178:8000$

CCTV1,http://h.vanshun.com:8802/udp/239.49.8.19:9614$
CCTV2,http://h.vanshun.com:8802/udp/239.49.8.50:9802$
CCTV3,http://h.vanshun.com:8802/udp/239.49.8.74:8000$
CCTV4,http://h.vanshun.com:8802/udp/239.49.8.51:9806$
CCTV5,http://h.vanshun.com:8802/udp/239.49.8.75:8000$
CCTV5+,http://h.vanshun.com:8802/udp/239.49.8.18:9610$
CCTV6,http://h.vanshun.com:8802/udp/239.49.8.76:8000$
CCTV7,http://h.vanshun.com:8802/udp/239.49.8.126:8000$
CCTV8,http://h.vanshun.com:8802/udp/239.49.8.77:8000$
CCTV9,http://h.vanshun.com:8802/udp/239.49.8.53:9814$
CCTV10,http://h.vanshun.com:8802/udp/239.49.8.54:9818$
CCTV11,http://h.vanshun.com:8802/udp/239.49.0.127:8000$
CCTV12,http://h.vanshun.com:8802/udp/239.49.8.135:6000$
CCTV13,http://h.vanshun.com:8802/udp/239.49.0.13:8096$
CCTV14,http://h.vanshun.com:8802/udp/239.49.8.56:9826$
CCTV15,http://h.vanshun.com:8802/udp/239.49.0.128:8000$
CCTV16,http://h.vanshun.com:8802/udp/239.49.8.31:8000$
CCTV17,http://h.vanshun.com:8802/udp/239.49.8.132:6000$
湖南卫视,http://h.vanshun.com:8802/udp/239.49.8.12:9418$
江苏卫视,http://h.vanshun.com:8802/udp/239.49.8.138:6000$
东方卫视,http://h.vanshun.com:8802/udp/239.49.8.140:6000$
浙江卫视,http://h.vanshun.com:8802/udp/239.49.8.139:6000$
安徽卫视,http://h.vanshun.com:8802/udp/239.49.8.204:6000$
北京卫视,http://h.vanshun.com:8802/udp/239.49.8.11:9414$
重庆卫视,http://h.vanshun.com:8802/udp/239.49.8.149:6000$
东南卫视,http://h.vanshun.com:8802/udp/239.49.8.112:8000$
甘肃卫视,http://h.vanshun.com:8802/udp/239.49.0.250:8000$
广东卫视,http://h.vanshun.com:8802/udp/239.49.8.13:9422$
广西卫视,http://h.vanshun.com:8802/udp/239.49.8.10:8000$
贵州卫视,http://h.vanshun.com:8802/udp/239.49.8.49:8000$
海南卫视,http://h.vanshun.com:8802/udp/239.49.8.83:8000$
河北卫视,http://h.vanshun.com:8802/udp/239.49.8.114:8000$
河南卫视,http://h.vanshun.com:8802/udp/239.49.8.29:8000$
黑龙江卫视,http://h.vanshun.com:8802/udp/239.49.8.14:9426$
湖北卫视,http://h.vanshun.com:8802/udp/239.49.8.8:9632$
吉林卫视,http://h.vanshun.com:8802/udp/239.49.8.113:8000$
江西卫视,http://h.vanshun.com:8802/udp/239.49.8.111:8000$
辽宁卫视,http://h.vanshun.com:8802/udp/239.49.8.48:8000$
内蒙古卫视,http://h.vanshun.com:8802/udp/239.49.0.180:8000$
云南卫视,http://h.vanshun.com:8802/udp/239.49.0.177:8000$
青海卫视,http://h.vanshun.com:8802/udp/239.49.0.81:8000$
三沙卫视,http://h.vanshun.com:8802/udp/239.49.0.167:8000$
山东卫视,http://h.vanshun.com:8802/udp/239.49.8.7:9306$
山西卫视,http://h.vanshun.com:8802/udp/239.49.0.67:8528$
陕西卫视,http://h.vanshun.com:8802/udp/239.49.0.233:8000$
深圳卫视,http://h.vanshun.com:8802/udp/239.49.8.145:6000$
四川卫视,http://h.vanshun.com:8802/udp/239.49.8.110:8000$
天津卫视,http://h.vanshun.com:8802/udp/239.49.8.148:6000$
西藏卫视,http://h.vanshun.com:8802/udp/239.49.0.245:8000$
宁夏卫视,http://h.vanshun.com:8802/udp/239.49.0.171:8000$
新疆卫视,http://h.vanshun.com:8802/udp/239.49.0.178:8000$

CCTV1,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.19:9614$
CCTV2,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.50:9802$
CCTV3,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.74:8000$
CCTV4,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.51:9806$
CCTV5,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.75:8000$
CCTV5+,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.18:9610$
CCTV6,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.76:8000$
CCTV7,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.126:8000$
CCTV8,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.77:8000$
CCTV9,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.53:9814$
CCTV10,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.54:9818$
CCTV11,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.127:8000$
CCTV12,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.135:6000$
CCTV13,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.13:8096$
CCTV14,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.56:9826$
CCTV15,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.128:8000$
CCTV16,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.31:8000$
CCTV17,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.132:6000$
湖南卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.12:9418$
江苏卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.138:6000$
东方卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.140:6000$
浙江卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.139:6000$
安徽卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.204:6000$
北京卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.11:9414$
重庆卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.149:6000$
东南卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.112:8000$
甘肃卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.250:8000$
广东卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.13:9422$
广西卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.10:8000$
贵州卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.49:8000$
海南卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.83:8000$
河北卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.114:8000$
河南卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.29:8000$
黑龙江卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.14:9426$
湖北卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.8:9632$
吉林卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.113:8000$
江西卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.111:8000$
辽宁卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.48:8000$
内蒙古卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.180:8000$
云南卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.177:8000$
青海卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.81:8000$
三沙卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.167:8000$
山东卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.7:9306$
山西卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.67:8528$
陕西卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.233:8000$
深圳卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.145:6000$
四川卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.110:8000$
天津卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.8.148:6000$
西藏卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.245:8000$
宁夏卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.171:8000$
新疆卫视,http://www.xinhuaifeiyang.top:6800/udp/239.49.0.178:8000$

CCTV1,http://314644.me:19999/udp/239.49.8.19:9614$
CCTV2,http://314644.me:19999/udp/239.49.8.50:9802$
CCTV3,http://314644.me:19999/udp/239.49.8.74:8000$
CCTV4,http://314644.me:19999/udp/239.49.8.51:9806$
CCTV5,http://314644.me:19999/udp/239.49.8.75:8000$
CCTV5+,http://314644.me:19999/udp/239.49.8.18:9610$
CCTV6,http://314644.me:19999/udp/239.49.8.76:8000$
CCTV7,http://314644.me:19999/udp/239.49.8.126:8000$
CCTV8,http://314644.me:19999/udp/239.49.8.77:8000$
CCTV9,http://314644.me:19999/udp/239.49.8.53:9814$
CCTV10,http://314644.me:19999/udp/239.49.8.54:9818$
CCTV11,http://314644.me:19999/udp/239.49.0.127:8000$
CCTV12,http://314644.me:19999/udp/239.49.8.135:6000$
CCTV13,http://314644.me:19999/udp/239.49.0.13:8096$
CCTV14,http://314644.me:19999/udp/239.49.8.56:9826$
CCTV15,http://314644.me:19999/udp/239.49.0.128:8000$
CCTV16,http://314644.me:19999/udp/239.49.8.31:8000$
CCTV17,http://314644.me:19999/udp/239.49.8.132:6000$
湖南卫视,http://314644.me:19999/udp/239.49.8.12:9418$
江苏卫视,http://314644.me:19999/udp/239.49.8.138:6000$
东方卫视,http://314644.me:19999/udp/239.49.8.140:6000$
浙江卫视,http://314644.me:19999/udp/239.49.8.139:6000$
安徽卫视,http://314644.me:19999/udp/239.49.8.204:6000$
北京卫视,http://314644.me:19999/udp/239.49.8.11:9414$
重庆卫视,http://314644.me:19999/udp/239.49.8.149:6000$
东南卫视,http://314644.me:19999/udp/239.49.8.112:8000$
甘肃卫视,http://314644.me:19999/udp/239.49.0.250:8000$
广东卫视,http://314644.me:19999/udp/239.49.8.13:9422$
广西卫视,http://314644.me:19999/udp/239.49.8.10:8000$
贵州卫视,http://314644.me:19999/udp/239.49.8.49:8000$
海南卫视,http://314644.me:19999/udp/239.49.8.83:8000$
河北卫视,http://314644.me:19999/udp/239.49.8.114:8000$
河南卫视,http://314644.me:19999/udp/239.49.8.29:8000$
黑龙江卫视,http://314644.me:19999/udp/239.49.8.14:9426$
湖北卫视,http://314644.me:19999/udp/239.49.8.8:9632$
吉林卫视,http://314644.me:19999/udp/239.49.8.113:8000$
江西卫视,http://314644.me:19999/udp/239.49.8.111:8000$
辽宁卫视,http://314644.me:19999/udp/239.49.8.48:8000$
内蒙古卫视,http://314644.me:19999/udp/239.49.0.180:8000$
云南卫视,http://314644.me:19999/udp/239.49.0.177:8000$
青海卫视,http://314644.me:19999/udp/239.49.0.81:8000$
三沙卫视,http://314644.me:19999/udp/239.49.0.167:8000$
山东卫视,http://314644.me:19999/udp/239.49.8.7:9306$
山西卫视,http://314644.me:19999/udp/239.49.0.67:8528$
陕西卫视,http://314644.me:19999/udp/239.49.0.233:8000$
深圳卫视,http://314644.me:19999/udp/239.49.8.145:6000$
四川卫视,http://314644.me:19999/udp/239.49.8.110:8000$
天津卫视,http://314644.me:19999/udp/239.49.8.148:6000$
西藏卫视,http://314644.me:19999/udp/239.49.0.245:8000$
宁夏卫视,http://314644.me:19999/udp/239.49.0.171:8000$
新疆卫视,http://314644.me:19999/udp/239.49.0.178:8000$

CCTV1,http://www.wxzmz.com:8800/udp/239.49.8.19:9614$
CCTV2,http://www.wxzmz.com:8800/udp/239.49.8.50:9802$
CCTV3,http://www.wxzmz.com:8800/udp/239.49.8.74:8000$
CCTV4,http://www.wxzmz.com:8800/udp/239.49.8.51:9806$
CCTV5,http://www.wxzmz.com:8800/udp/239.49.8.75:8000$
CCTV5+,http://www.wxzmz.com:8800/udp/239.49.8.18:9610$
CCTV6,http://www.wxzmz.com:8800/udp/239.49.8.76:8000$
CCTV7,http://www.wxzmz.com:8800/udp/239.49.8.126:8000$
CCTV8,http://www.wxzmz.com:8800/udp/239.49.8.77:8000$
CCTV9,http://www.wxzmz.com:8800/udp/239.49.8.53:9814$
CCTV10,http://www.wxzmz.com:8800/udp/239.49.8.54:9818$
CCTV11,http://www.wxzmz.com:8800/udp/239.49.0.127:8000$
CCTV12,http://www.wxzmz.com:8800/udp/239.49.8.135:6000$
CCTV13,http://www.wxzmz.com:8800/udp/239.49.0.13:8096$
CCTV14,http://www.wxzmz.com:8800/udp/239.49.8.56:9826$
CCTV15,http://www.wxzmz.com:8800/udp/239.49.0.128:8000$
CCTV16,http://www.wxzmz.com:8800/udp/239.49.8.31:8000$
CCTV17,http://www.wxzmz.com:8800/udp/239.49.8.132:6000$
湖南卫视,http://www.wxzmz.com:8800/udp/239.49.8.12:9418$
江苏卫视,http://www.wxzmz.com:8800/udp/239.49.8.138:6000$
东方卫视,http://www.wxzmz.com:8800/udp/239.49.8.140:6000$
浙江卫视,http://www.wxzmz.com:8800/udp/239.49.8.139:6000$
安徽卫视,http://www.wxzmz.com:8800/udp/239.49.8.204:6000$
北京卫视,http://www.wxzmz.com:8800/udp/239.49.8.11:9414$
重庆卫视,http://www.wxzmz.com:8800/udp/239.49.8.149:6000$
东南卫视,http://www.wxzmz.com:8800/udp/239.49.8.112:8000$
甘肃卫视,http://www.wxzmz.com:8800/udp/239.49.0.250:8000$
广东卫视,http://www.wxzmz.com:8800/udp/239.49.8.13:9422$
广西卫视,http://www.wxzmz.com:8800/udp/239.49.8.10:8000$
贵州卫视,http://www.wxzmz.com:8800/udp/239.49.8.49:8000$
海南卫视,http://www.wxzmz.com:8800/udp/239.49.8.83:8000$
河北卫视,http://www.wxzmz.com:8800/udp/239.49.8.114:8000$
